-5.1	-8.1	-9.5	-10.9	-13.6	-16.1	-22.1	-27.6
-5.4	-6.9	-9.1	-10.3	-12.8	-15.2	-20.8	-26
-4.2	-6.4	-7.5	-8.6	-10.7	-12.6	-17.4	-21.8
-3.6	-4.9	-5.7	-6.5	-7.9	-9.4	-12.8	-16.1
-3.1	-3.5	-4.1	-4.3	-5	-5.8	-7.6	-9.5
-2	-2	-2	-2	-2	-2	-2	-2
-0.9	-0.4	0.1	0.4	1.2	2	4.2	6.1
-0.4	1.2	2	2.8	4.6	6.4	11.3	16.2
0.2	2.8	4.2	5.3	8.2	11.1	19.2	28.9
1.4	4.5	6	7.8	11.3	15.3	26.6	40.9
1.3	4.9	6.7	8.7	12.8	17.2	30.2	44
1.4	4.5	6	7.8	11.5	15.5	27.1	41.9
0.2	2.8	4.2	5.7	8.3	11.4	19.7	29.9
-0.4	1.2	2	3	4.7	6.6	11.6	17.4
-0.9	-0.4	0.1	0.4	1.2	2.1	4.3	6.8
-2	-2	-2	-2	-2	-2	-2	-2
-3.1	-3.5	-4.1	-4.3	-5	-5.8	-7.6	-9.5
-3.6	-4.9	-5.7	-6.5	-7.9	-9.2	-12.7	-16.1
-4.2	-6.4	-7.5	-8.6	-10.7	-12.6	-17.3	-21.7
-5.4	-6.9	-8.8	-10.3	-12.8	-15	-20.7	-25.9
-5.1	-8.1	-9.5	-10.9	-13.6	-16.1	-22.1	-27.6
