9.8	5.9	4.1	2.3	-1.1	-4.2	-11.5	-17.9
10.3	6.6	4.8	3.2	0.1	-2.9	-9.7	-15.8
11.1	8.2	7	5.6	3.1	0.8	-4.8	-10
11.9	10.3	9.5	8.7	6.9	5.2	1.2	-2.6
12.9	12.4	11.8	11.3	10.5	9.6	7.5	5.4
14	14	14	14	14	14	14	14
15.1	15.6	16.3	16.7	17.7	18.7	21.2	23.1
15.6	17.7	18.8	19.8	21.8	24	29.9	34.4
16.9	19.9	21.7	23.2	26.7	30.4	40.9	44
18	22.3	24.5	26.9	31.8	37.3	44	44
18.5	23.5	26.1	28.9	34.9	41.6	44	44
18	22.6	25.1	27.6	33	39	44	44
16.9	20.2	22.1	23.9	27.8	31.8	43.7	44
16.1	18	19	20.1	22.3	24.7	31.3	39
15.1	16.1	16.3	16.9	17.8	18.9	21.6	24.7
14	14	14	14	14	14	14	14
12.9	12.4	11.8	11.4	10.5	9.6	7.5	5.3
12.4	10.5	9.5	8.7	7.1	5.4	1.5	-2.4
11.1	8.5	7.4	6	3.7	1.3	-4.2	-9.4
10.3	6.9	5.1	3.5	0.5	-2.4	-9.1	-15.2
9.8	5.9	4.1	2.3	-1.1	-4.2	-11.5	-17.9
