-7	-9.9	-11.3	-12.7	-15.3	-17.8	-23.7	-29.2
-7.4	-10.5	-11.1	-12.3	-14.8	-17.3	-23	-28.2
-6.2	-8.8	-9.8	-10.9	-13.1	-15	-19.8	-24.3
-5.6	-7.2	-8	-8.8	-10.1	-11.7	-15	-18.3
-5.1	-5.6	-6.1	-6.3	-7.1	-7.8	-9.6	-11.4
-4	-4	-4	-4	-4	-4	-4	-4
-2.9	-2.5	-1.9	-1.7	-0.9	-0.2	1.8	3.9
-2.4	-1.1	-0.3	0.5	2.1	3.7	8.1	12.7
-1.8	0.4	1.5	2.9	5.2	7.8	14.7	22.8
-0.6	2.5	3.4	4.9	8.3	11.7	21.5	33.5
-0.8	2.6	4.4	6.3	10.2	14.4	26.5	42
-0.6	2.5	4.3	6.1	9.9	14.1	26.3	42.1
-1.8	1.1	2.6	4.1	7.3	10.5	20	32
-2.4	-0.5	0.3	1.3	3.4	5.4	11.2	18.1
-2.9	-2.4	-1.9	-1.5	-0.6	0.4	2.9	5.8
-4	-4	-4	-4	-4	-4	-4	-4
-5.1	-5.5	-6.1	-6.3	-7	-7.8	-9.7	-11.8
-5.6	-6.9	-7.7	-8.3	-9.8	-11.1	-14.6	-18.1
-6.2	-8	-9.1	-10.2	-12.1	-14.2	-18.7	-23.4
-7.4	-8.9	-10.5	-11.7	-14.2	-16.6	-22.1	-27.3
-7	-9.9	-11.3	-12.7	-15.3	-17.8	-23.7	-29.2
